rt4365	hu1124	mo5414
mo1444	rt2940	hu5806
hu14478	rt5704	mo7021
hu14463	rt9207	mo5340
mo2258	rt5108	hu402
hu8056	rt7236	mo17273
rt4935	hu10787	mo6315
hu6694	rt6682	mo3696
rt4607	hu5756	mo2902
rt2264	hu9797	mo12908
mo8681	rt12444	hu12395
hu6144	rt2460	mo932
hu12684	mo11771
mo2012	rt5655	hu9439
mo5871	rt11371	hu7451
rt6426	hu665	mo4453
hu2973	rt644	mo630
rt3746	hu6649	mo9505
mo13757	rt10895	hu16493
rt13169	hu4275	mo4098
mo797	rt2934	hu4096
rt14653	hu16406	mo8599
rt15725	hu16555	mo16288
hu16992	rt12517
mo990	rt890	hu5044
mo10373	rt4888	hu3676
hu16910	rt4252	mo12001
mo10398	rt4545	hu4313
rt8500	hu12677
rt7823	hu10168	mo3421
hu8157	rt7146	mo10583
rt6616	hu10989	mo2668
mo4880	rt59	hu1504
rt3851	hu15784
mo9287	rt9135	hu12083
rt9916	hu2287	mo15081
mo1052	rt6567	hu9815
rt1667	hu5	mo1751
mo12933	rt13577	hu15812
rt6551	hu7634	mo1923
mo2417	rt14705	hu8741
hu13133	rt13872	mo11329
hu4557	mo15786
hu117	rt4988	mo2675
rt1910	hu1653	mo3411
mo7469	hu5381	rt7922
mo9343	rt5404	hu15105
rt8918	hu14466	mo16027
mo186	rt2422	hu3374
mo1517	rt5963	hu7263
hu17202	rt10529	mo16180
rt13414	hu17291	mo13246
rt15151	mo16444
mo13912	rt4150	hu12881
hu5345	rt8309	mo10144
mo6426	hu8966	rt9859
rt10269	hu5762	mo8468
rt696	hu6543	mo6200
rt11686	hu7972	mo11339
hu1783	rt1505	mo6824
hu1637	rt14302	mo14926
hu2818	rt6476	mo6573
rt6979	hu11065	mo7431
mo11345	rt9817	hu5607
rt14213	hu15336	mo5171
mo7747	rt1151	hu4379
hu318	rt1685	mo2601
rt7763	hu539	mo3194
hu10327	rt15402	mo14686
hu5458	rt7775
mo6920	rt5852	hu5142
hu6153	rt7333	mo6404
rt6342	hu3039	mo4917
mo8884	rt4010	hu12376
mo1323	rt2060	hu6469
hu17244	mo12559
hu17458	rt15149	mo14477
mo1520	rt3118	hu14263
rt15168	hu1379
rt14625	hu17599	mo15518
rt3317	hu1079	mo567
hu15570	rt6991	mo14673
hu2680	rt10046	mo6014
hu8170	mo11814
mo1846	rt7699	hu8520
rt13852	hu16094	mo14024
hu14963	rt11404	mo7076
mo2127	rt7207	hu6283
hu13456	rt9911	mo14458
rt7173	hu4160	mo2152
hu8029	mo9083
mo2871	rt9241	hu6149
mo4733	rt1761	hu482
rt7204	hu2290	mo3539
hu17442	rt15427	mo15244
mo14410	rt4018	hu12041
rt5774	hu5449	mo4150
mo15077	rt12270	hu6146
hu1452	rt4308	mo72
hu12761	mo107
mo9732	rt9504	hu12357
hu4280	rt902	mo18
mo12853	rt7505	hu3627
rt9549	hu7609	mo6275
rt14691	hu6428	mo15334
mo1279	rt2387	hu828
rt9406	hu9864	mo4331
rt3830	hu9853	mo8483
mo14470	rt2901	hu425
hu11457	rt6727	mo9449
hu13802	rt7572	mo12536
mo9719	rt7336	hu10103
rt14832	hu17124	mo16882
rt11320	hu1327	mo95
mo7442	rt8782	hu11329
hu4428	mo13646
rt521	hu966	mo5174
hu15425	rt10830	mo12094
hu2357	rt12220	mo13304
mo14201	rt12737	hu13699
mo12830	rt12046	hu16654
mo10582	rt7106	hu13915
mo5770	rt1815	hu13652
rt4773	hu4719	mo9750
hu2776	rt5686	mo5046
mo5175	rt1210	hu433
mo14085	rt7568	hu13102
mo11149	rt8923	hu5222
mo15235	rt3906	hu2539
hu4282	rt13270	mo14525
mo11810	rt6190	hu7664
mo13329	rt2636	hu11576
hu662	mo13426
hu11816	rt8142	mo11774
rt2969	hu304	mo14220
hu17407	rt9545	mo14017
rt11305	hu3075	mo12736
rt2000	hu2824	mo4394
hu16159	rt3885	mo15256
rt9646	mo9668	hu12791
mo6971	rt2900	hu3016
rt6652	hu2107	mo5983
hu3146	rt894	mo509
rt10138	hu15299	mo4587
hu3690	rt1792	mo14589
rt6108	hu4180	mo6827
hu16051	rt12615	mo9148
hu17725	mo16123
mo15460	hu15902	rt12151
rt12285	hu4998	mo15919
mo11547	rt15576	hu5916
rt9695	hu7112	mo8661
rt2348	hu10385	mo15788
hu13015	rt17	mo13004
rt10866	mo6145	hu7235
mo11072	rt1801	hu8950
mo6680	rt313	hu5771
mo15372	rt8680	hu13139
rt12879	mo15583
mo10757	rt13407	hu3311
rt12571	hu15756	mo9666
rt6779	hu9895	mo7404
mo3226	rt682	hu5316
rt2756	hu12571	mo11683
hu7468	rt10745	mo9996
mo1838	hu11071
rt3475	hu8525	mo9345
mo12166	rt13307	hu9726
hu16909	rt13008	mo10238
rt2088	hu1598	mo3737
hu11042	mo3561
hu12443	rt9900	mo13737
hu11380	rt7091	mo10228
mo12719	rt14514	hu16618
hu9044	rt13731	mo7165
rt11505	hu8932	mo9597
rt13632	mo11692
rt9466	hu10297	mo5078
mo17442	hu6434	rt1821
rt4770	mo12787
mo106	rt4736	hu1030
mo12963	rt11482	hu14414
rt9811	hu5933	mo4961
rt12983	hu10044	mo13413
hu5363	rt11594	mo10810
mo2400	rt2432	hu7506
rt11378	hu7909	mo11635
hu13970	mo15831	rt13749
hu2114	mo6448
hu17976	mo13762
mo7407	rt10017	hu6122
hu611	rt1239	mo359
hu11187	rt11054	mo9174
mo5102	rt10223	hu4267
hu24	rt616	mo5256
mo1372	rt8073	hu468
rt10584	hu12545	mo10844
mo8714	rt7913	hu5375
rt4040	hu12992	mo9462
rt15486	hu17364	mo15429
hu4435	rt2449	mo10126
rt11719	hu15453	mo16214
hu890	rt9209	mo12416
hu608	rt2787	mo405
mo11892	rt10616	hu6173
hu18052	rt15448	mo16325
rt2245	hu11228	mo7998
mo14366	rt15740	hu17373
hu10921	rt11792	mo4849
mo4336	rt12239	hu13586
mo8592	rt5572	hu16108
mo4536	rt3381	hu5134
hu3250	rt2019	mo5109
mo13182	rt11698	hu15151
mo11747	rt8202	hu13279
rt9612	hu5031	mo6687
hu4677	rt179	mo2246
mo8450	rt8371	hu11779
rt8442	hu6986	mo3496
hu6658	rt6568	mo9962
hu3259	rt10715	mo7688
mo11244	rt8258	hu11714
rt1103	hu4228	mo5578
hu13810	rt15198	mo16324
mo6800	rt6430	hu333
rt6919	hu10311	mo5443
hu866	rt8800	mo1254
hu2701	rt2979	mo3306
hu4284	rt3140	mo9674
hu11481	mo16783
mo13814	rt10977	hu3066
hu2729	rt11077	mo6659
hu9460	rt8139	mo2108
rt13878	mo14968
mo13450	rt4640	hu7850
mo4494	rt15684	hu7968
rt13392	hu17266	mo13835
hu1045	rt4060	mo8576
hu9186	rt6871	mo6969
rt7300	hu10793	mo6915
mo6487	rt5673	hu5759
mo11866	rt7036	hu15676
rt739	hu7434	mo3287
mo9023	hu4562
rt597	hu5948	mo970
rt9653	hu7405	mo5963
mo10888	rt11722	hu13240
rt12708	hu17231	mo16301
mo11808	rt3138	hu9308
mo4723	rt4068	hu897
rt15192	hu17325	mo16604
mo3629	rt7132	hu7351
rt12809	mo15417
hu3344	rt8011	mo1766
rt12516	hu784	mo2694
mo9404	rt11105	hu6994
hu13271	rt6701	mo10356
mo2194	rt8698	hu4962
mo2870	hu122	rt8650
rt613	hu13070	mo3816
mo1141	rt1315	hu8492
mo4102	rt6101	hu2556
mo6668	rt12256
mo6704	rt4893	hu4654
rt3427	hu10375	mo2830
rt2784	hu5387	mo6445
mo125	rt10876	hu9804
hu14342	rt8424	mo1122
mo15243	rt11277	hu14104
rt13461	hu13747	mo12677
hu15289	mo12844
mo5840	hu13617	rt12797
rt1155	hu13968	mo6333
rt177	hu2097	mo16854
mo5162	rt11580	hu3624
mo11768	rt9201	hu13515
mo11283	rt8512	hu165
mo325	rt6518	hu9320
hu14448	rt8647	mo15192
hu7908	rt3953
hu17324	mo16746
rt5978	hu5478	mo2334
rt10173	hu10145	mo17176
hu9712	rt9388	mo4415
hu1082	mo4922
hu9534	mo15216
hu10253	rt11081
hu4481	rt8970	mo9086
rt12349	hu9934	mo9393
mo403	rt55	hu857
hu15119	mo14848
mo9695	rt4969	hu872
mo5050	rt3934	hu8222
mo2712	rt950	hu4701
rt12179	hu5266	mo10567
hu14932	mo3864
rt5869	hu11450	mo9754
mo8236	rt10794	hu8304
mo10530	hu11032	rt4
hu6504	rt10748	mo7644
hu16056	rt7170	mo15335
mo2592	rt11953	hu10872
rt6917	hu5958	mo6914
hu5484	rt11256	mo2208
hu1868	rt2421	mo1828
hu2110	mo15961
rt147	hu3635	mo772
rt2191	hu15543	mo13761
hu8989	rt5168	mo4258
mo14297	rt3925	hu17123
rt3344	hu9406
hu4231	rt4759	mo3193
rt14637	hu10493	mo11651
hu14351	rt1204
rt2086	hu5868	mo14115
rt737	hu11636
rt6236	hu3650	mo1562
mo15381	rt13801	hu17769
mo16475	hu14120	rt2042
hu9498	rt5861	mo10208
hu14574	rt8749	mo15207
hu2859	rt15293
mo3707	rt4149	hu7323
hu4081	rt5247	mo3403
hu1224	rt13362	mo9922
rt9210	hu11472	mo6057
mo10465	rt8736	hu10912
mo15241	rt14438	hu11085
mo411	rt9866	hu8165
mo11046	rt11538	hu14388
rt1932	hu4849	mo1130
hu8392	rt13781	mo11064
mo16268	hu3427
hu4660	mo5397
hu17183	mo15520
rt13961	hu17135	mo15071
rt13814	mo8594
hu6476	rt4100	mo3279
rt7341	mo12731
rt9641	hu10745	mo8999
hu9013	rt4584	mo2631
hu16896	rt15294	mo16215
rt2291	hu4027	mo3100
hu7353	rt1013	mo5693
mo1640	rt5531	hu13014
rt4058	hu6126	mo12839
rt12419	hu8893	mo6513
mo475	rt511	hu1917
rt15194	hu14081	mo15563
mo7514	hu1658	rt4099
mo2738	rt3185	hu1367
mo9934	rt6382	hu12243
mo1073	rt1628	hu2915
rt5802	hu5637	mo4183
rt3057	hu5073	mo3114
rt8350	hu4883
mo9254	rt9477	hu15594
mo45	rt428	hu7
rt5740	hu14256	mo9702
rt2216	hu16355	mo4624
rt14655	hu17925	mo15822
hu13998	rt13572	mo9252
mo4698	rt6293	hu13075
mo14895	rt11464	hu11334
hu3538	rt483	mo4460
rt9086	mo15538
hu8865	rt10079	mo8585
rt9544	hu12100	mo4290
mo4194	rt2118	hu2488
hu418	rt10698	mo857
hu1132	rt9588	mo1347
mo4638	rt1740	hu4952
rt6552	mo13148
rt556	hu221	mo342
rt7747	hu14606	mo13681
hu14640	rt14651	mo12423
mo12481	hu13945
mo14443	rt13942	hu16799
hu15485	rt8682	mo13373
mo8270	rt8409	hu8434
mo8279	hu10928	rt7864
hu11589	rt12124	mo5363
rt13619	hu8568	mo13432
hu12069	mo3230	rt13005
mo8863	rt9730	hu814
rt13664	hu11753	mo15735
mo7561	rt9167	hu6186
hu5956	rt4683	mo4485
mo7631	rt734	hu4341
rt3302	hu3828	mo5026
mo6296	rt3229	hu655
mo2100	rt12163	hu15023
mo10807	hu13921	rt1671
rt8585	hu6875	mo14347
rt10024	hu6178	mo2982
hu12908	mo6212
hu2390	rt10342	mo6435
rt12092	hu7709	mo11359
mo4332	rt15499	hu17766
hu950	rt11812	mo11156
rt1820	hu7789	mo6759
rt4371	hu9763	mo4657
rt6474	hu2026	mo4709
mo3662	rt720	hu6460
hu4783	rt2780	mo17133
mo17369	rt8667	hu8190
hu71	rt3599	mo5507
hu16537	rt14875	mo16382
rt3038	hu711	mo2299
rt11472	hu5077	mo17349
hu13749	rt6107	mo6825
hu15222	rt12704	mo12343
hu14851	rt11634	mo13035
rt10302	hu9989	mo4539
hu7499	rt2773	mo13046
mo7410	rt5924	hu6502
rt9403	hu17047	mo14257
hu14530	rt6621	mo15449
hu3547	rt1591	mo4728
hu339	rt12257	mo16977
hu13329	rt5412	mo12940
mo15200	rt9058	hu6750
mo12699	rt8245	hu7848
hu17342	mo8676
hu5242	rt6795	mo7600
mo15719	rt14640	hu16927
rt13237	hu5193	mo6832
mo7268	rt1450	hu2106
rt12973	hu10258	mo15388
rt6964	hu11906	mo6585
hu16434	rt13513	mo13125
mo754	rt4457	hu6789
mo9091	rt7885	hu6228
mo6301	rt7372	hu7433
mo15435	rt14186	hu5965
mo16621	rt13621	hu17993
mo12954	rt9230	hu12735
mo2707	rt9602	hu9574
hu3785	mo2526
rt4948	hu13472	mo3374
hu16325	mo4984
hu6647	rt2924	mo4559
hu65	rt7468	mo8950
hu14486	rt13227	mo14219
mo12872	rt14158	hu11832
mo12285	rt10226	hu5276
mo5187	rt14525	hu2921
hu12492	rt14990	mo14652
mo5662	rt5803	hu6244
rt2804	hu14657	mo13266
hu2269	rt14776	mo1830
mo11247	rt9784	hu8069
hu7979	rt1942	mo11476
mo9799	rt6988	hu11309
mo12549	rt11552	hu2255
hu689	rt256	mo7364
hu5625	rt8979	mo4034
mo8205	rt1332	hu9997
hu16878	mo14161
hu5667	rt9276	mo9125
hu14887	rt2985	mo10155
hu12059	rt7831	mo8092
mo1387	rt2324	hu770
hu12102	rt5226	mo4637
rt7	hu9243	mo1385
rt3441	hu1565	mo3907
hu3299	rt12563	mo8123
hu17094	mo13268
hu12758	mo5395	rt7858
mo14155	rt6812	hu16352
mo12971	rt15095	hu16143
rt15083	hu17690	mo8244
hu7956	rt1406	mo2747
hu7999	rt8636	mo376
rt3626	hu2523	mo6184
mo14111	rt12226	hu12265
hu9800	rt4594	mo8364
mo10774	rt7559	hu15029
rt15013	mo14367
hu690	rt3565	mo3774
rt9592	mo11264
hu13130	rt5207
hu11600	rt5021	mo5958
hu14465	rt14986	mo16085
mo2547	rt14455	hu5816
hu7350	rt1819	mo4149
mo10174	rt8259	hu6315
hu7324	mo15756
rt5762	hu133	mo10619
rt5821	hu2470	mo4334
mo893	hu10411	rt3553
hu11105	rt3301	mo1344
mo15765	rt13451	hu16960
hu8945	rt4897	mo8082
hu12166	rt3651	mo12491
rt9101	hu2532	mo366
rt2645	hu5051	mo8582
mo16930	rt9917	hu18018
hu1428	rt5916	mo2111
mo1019	rt7754	hu12010
mo5924	rt709
rt10366	hu8574	mo9484
rt15383	hu17932	mo8359
mo3435	rt3212	hu2099
hu6781	rt4966	mo6710
rt5231	hu5899	mo12207
mo6103	rt8420	hu10589
hu2373	rt11275	mo6421
mo8306	rt14228	hu16467
hu12329	rt13931	mo8426
mo502	hu4939	rt1146
rt6901	hu6293	mo13880
mo4567	rt10659	hu3280
mo11251	rt2402	hu9014
mo12807	rt2820	hu10283
mo2423	rt6437	hu7361
mo12037	rt11560	hu10101
rt7274	hu6493	mo862
mo8758	rt10789	hu4213
mo4565	rt994	hu4522
rt12710	mo11796	hu3390
rt13557	hu15909	mo6908
mo2793	rt5986	hu3727
hu16336	rt15332	mo16680
mo16732	rt13866	hu17432
hu202	mo5250
hu11306	rt13404	mo11783
rt11629	hu3434	mo11272
mo13516	rt11121	hu6160
hu1521	mo8486	rt15643
rt374	hu13416	mo15
hu4991	rt12172	mo3383
rt8345	hu15698	mo9569
hu13053	rt1631	mo11862
mo2494	rt6205
hu7424	rt3592	mo484
rt4755	hu2534	mo3157
rt8710	hu12358	mo8920
hu13448	mo15934
rt14513	hu14938	mo15636
hu8402	rt4615	mo8443
hu12888	rt7081
mo10787	rt6286	hu10341
rt12243	hu8424	mo11062
mo1085	rt1839	hu697
hu11227	rt12951	mo13588
mo12706	hu557	rt284
rt10021	hu11852	mo11872
mo6857	rt15478	hu3780
mo7783	rt4090	hu9720
rt14767	hu17641	mo15585
hu5586	mo228
rt2760	hu5397	mo6309
mo6129	rt5725	hu2827
mo7114	rt3048	hu2611
rt6084	hu10228	mo9001
hu16006	mo13701
hu3178	rt1646	mo8135
mo2659	rt14140	hu4240
hu12521	rt5403	mo2397
hu14549	mo14043
rt821	hu16200	mo16517
hu8713	rt4741	mo8323
rt11159	hu7608	mo5709
mo1657	rt2131	hu2740
mo6293	rt14661	hu15581
hu5282	rt3883	mo11913
hu11544	rt7220	mo2074
hu10638	rt4011	mo3218
rt1731	hu426	mo709
hu863	rt3535	mo8921
hu8978	rt5460	mo10594
rt9843	hu8442	mo13397
mo7371	rt212	hu4077
hu11989	rt6040	mo9134
mo6819	rt12974	hu14225
mo13553	rt8447	hu14327
mo14187	rt9248	hu9942
hu11120	mo8949
rt4517	hu4175	mo1172
mo4162	rt6062	hu3873
rt4369	hu4290	mo2030
hu10891	rt762	mo3688
rt2971	hu4176	mo1989
mo13277	rt9162	hu3143
rt8550	hu4775	mo12179
rt7090	hu10130	mo4827
rt1989	hu1	mo3443
hu6036	rt4673	mo5406
rt3288	hu17684
rt14105	hu5797	mo11315
hu11901	mo12325
rt11279	hu10530	mo5429
mo4198	rt1797	hu5944
rt10934	hu334	mo13576
rt770	hu4465	mo10872
mo9616	rt7521	hu8844
hu941	mo12153	rt9244
hu4750	rt3679	mo800
mo10546	rt5052	hu16049
hu7368	rt7491	mo3873
rt4463	hu3415	mo1605
rt11454	hu5098	mo6989
mo3245	rt8858	hu6433
mo1024	rt11205	hu16828
rt10374	hu14975	mo7913
mo6134	hu8985	rt14505
mo927	rt6522	hu1404
hu16103	mo15340
hu166	rt4358	mo5113
mo10474	rt7188	hu14508
mo11203	rt12810	hu6136
hu14091	mo3005
mo12105	rt9848	hu14442
hu12212	rt1324	mo9963
hu7701	mo17243	rt8155
hu14496	rt7065	mo8079
hu4450	mo5594
hu17246	rt12807	mo10703
hu5557	rt8100	mo12370
rt1172	hu5228	mo1426
rt141	hu3104	mo6596
rt3998	mo11448
rt1076	hu1739	mo2796
rt4313	hu7088	mo12183
rt1429	hu6360	mo8409
mo15349	rt15341	hu15728
mo4236	rt3728	hu4642
mo10578	rt6992	hu13002
mo1065	rt3557	hu8291
rt14510	hu12491	mo14653
rt2363	hu10845	mo4612
mo12404	hu14258	rt4464
hu9133	rt2317	mo9945
hu12828	rt12898	mo3647
mo153	rt5615	hu3111
mo870	rt2555	hu4599
mo6016	rt3419	hu5467
mo6138	rt5290	hu9411
rt14298	hu16919	mo12577
rt7396	hu1634	mo8134
mo10309	rt10974	hu8564
mo4856	rt7506	hu8926
hu4798	rt5891	mo7333
rt9683	hu15102	mo8346
mo12852	rt13139	hu14211
hu11586	rt10194	mo10766
mo9952	rt9184	hu3388
mo14057	rt9926	hu15620
rt2727	hu3946	mo9856
hu16797	mo4793
mo5570	rt4145	hu9337
hu824	rt13251
mo1856	rt14469
rt1895	hu7056	mo1936
hu11274	rt8264	mo6694
rt12693	hu8925	mo2371
rt15353	mo17001
mo10319	rt15698
mo2531	hu7498
hu8614	rt5177	mo6250
mo11006	rt5506	hu5376
hu2282	rt528	mo4753
hu5091	rt7804	mo11604
mo1461	rt8843	hu8221
mo9971	rt12464	hu15791
hu7307	rt3280	mo5703
rt453	hu8986	mo6056
rt10705	mo16467
rt7884	hu8992	mo4000
mo103	rt5169	hu3058
rt11840	hu12213	mo10691
mo6563	rt2644	hu3295
mo15070	rt12952	hu16782
mo15339	rt11473	hu13916
rt13867	mo9873	hu10822
mo1299	rt5688	hu5120
mo9655	rt12217	hu15567
hu14275	rt7646	mo10263
hu2677	rt4970	mo3166
hu5927	rt6963	mo10195
hu14470	rt10665	mo14428
hu11738	mo7761
mo4648	rt13707	hu15085
mo3501	rt278	hu6313
rt12358	hu13651	mo13029
rt5489	hu17443	mo14020
hu11029	rt10907	mo3938
mo3676	rt3431	hu9563
rt9976	hu10273	mo9411
rt1807	hu9575	mo6156
mo1280	rt2840	hu1426
rt8983	hu8275	mo12338
rt14137	hu17451	mo16111
rt11534	hu10812
mo4380	rt10105	hu5826
rt7706	hu7931
mo3550	hu5304	rt5401
hu12859	rt12533	mo12458
mo11583	rt11333	hu12436
mo6374	rt4710	hu3439
rt5439	hu7302	mo4659
hu9254	mo9474
hu10695	rt9939	mo11228
hu6064	rt5211	mo3457
hu5653	rt3361	mo3325
hu12626	rt7441	mo10618
mo5549	rt4629	hu4374
hu14998	rt4956	mo12380
hu8396	rt3002	mo7997
rt10431	hu8416	mo6842
rt10946	hu15811	mo4024
mo10675	hu14608	rt6523
mo7328	rt6617	hu632
hu15725	rt8976	mo11912
rt14320	hu16704	mo7184
rt2267	hu14684
hu7041	rt5878	mo2780
mo4802	rt2676	hu8500
mo5146	rt1021	hu650
mo11660	rt5807	hu10415
mo13181	rt1473
rt8368	hu6617	mo8748
rt10623	hu13109	mo10801
hu12712	rt9831	mo13845
hu132	rt5577	mo1717
mo10427	hu6066
mo7164	rt14648	hu13503
hu8646	mo7103	rt9295
hu2644	rt2220	mo4566
mo242	rt190	hu15059
mo13235	rt9411	hu7403
rt15490	mo14006
rt6818	hu5295	mo9035
hu4489	rt7267	mo1160
mo6497	rt14835	hu5743
rt15181	mo16239
rt4883	hu9769	mo6664
hu3581	rt5712	mo1230
hu16836	mo15682
mo5581	rt8773	hu1949
hu9882	rt3283	mo1046
rt11451	hu16211	mo10509
rt8383	hu15118	mo12767
hu7860	mo11131	rt10135
hu10724	mo10432
rt9157	hu10276	mo4202
rt13018	hu15582	mo10752
hu17576	rt15412	mo15011
hu750	rt614	mo1175
mo9714	rt7544	hu2562
rt7856	hu14224	mo8908
rt10388	mo14962
mo13869	rt5642	hu5912
hu6448	rt12416	mo10486
hu4194	rt5113	mo7050
hu5189	rt3035	mo690
hu13052	rt10519	mo13231
hu1605	rt9045	mo3356
mo2795	rt711	hu9270
mo7726	rt8987	hu8593
hu12398	rt11035	mo13174
rt15331	hu10645	mo5621
hu7888	rt9422	mo10825
mo2405	hu6382	rt864
hu2974	mo3212
rt5238	hu6073	mo13301
hu3090	rt6374	mo6840
hu5813	rt9704	mo12970
rt8889	hu17465
mo6337	hu12001	rt12654
hu3931	rt1967	mo2939
rt12820	hu17177	mo16498
hu12709	rt12176	mo10795
rt12847	hu14993
hu11154	rt9682	mo9690
hu11038	rt12339	mo14208
mo1509	rt4984	hu38
rt13583	hu11783	mo8504
mo2723	rt7047	hu11911
mo10681	rt8590	hu7647
mo3544	rt9361	hu9345
hu4417	rt3455	mo849
hu9836	mo5322
mo6098	rt5142	hu9560
rt7684	hu8693	mo4602
hu7787	rt11221	mo7037
rt10155	hu11522	mo8048
hu12366	mo12425
rt6191	hu17201	mo15211
hu12637	rt4451	mo7219
rt5490	hu2988	mo7540
hu5549	rt3563	mo789
mo4618	rt15677	hu5383
hu14281	rt9776	mo848
rt5881	hu4872	mo13065
rt996	hu11932	mo6561
mo8928	rt9225	hu13785
hu5529	rt2339	mo9251
hu2112	rt7164	mo2129
mo13099	rt8919	hu6969
hu1025	rt5175	mo8734
hu15457	mo13670
rt12576	hu13237	mo6614
rt8974	hu66	mo4797
rt10604	hu8240	mo12794
hu9911	rt8624	mo6928
hu7588	rt629	mo559
hu5419	rt6528	mo3547
hu11545	rt446	mo3576
rt4452	hu1518	mo7097
rt4218	hu4297	mo1671
hu14566	mo12538
mo7773	rt12659	hu7229
mo3599	rt8075	hu10106
rt14934	hu14286	mo15968
rt10924	hu18050	mo14771
rt7705	hu11057	mo1586
rt5530	hu12355	mo2128
hu12883	rt13780	mo9916
mo16752	rt2558	hu14886
mo13528	rt14211	hu14542
rt10273	hu5753	mo6839
hu5878	rt2376	mo5319
mo4068	rt3117	hu6905
mo3392	rt1926	hu12540
mo7066	rt13502	hu13991
hu17238	rt13028	mo13446
hu2497	rt8971	mo9898
hu8111	rt12283	mo13146
mo262	rt3040	hu3576
hu5292	rt6369	mo11459
mo6942	rt5926	hu4823
mo8137	rt8763	hu8858
mo1980	rt9060	hu8786
hu17027	mo9642
rt6632	hu652	mo10736
rt9344	hu13129	mo8399
mo14925	rt4877	hu8450
hu8672	rt6052	mo11634
mo9644	hu6586	rt15582
mo2199	rt4137	hu577
rt5667	hu17216	mo15852
hu999	rt7736	mo17178
mo5688	rt7023	hu369
mo8362	rt10676	hu6302
mo3006	rt4527	hu15004
rt3154	hu6559	mo9230
rt13613	hu6185	mo7758
hu17975	rt8615	mo13281
hu2770	rt1666	mo1971
mo1116	rt4852	hu6057
mo10702	hu14028	rt1259
hu10454	rt6050	mo7767
rt7729	hu12953	mo5368
hu17640	rt14335	mo14517
mo1271	rt4021	hu3071
rt15339	mo15947
mo12438	rt7549	hu13934
hu4373	mo17474
mo8988	rt13739	hu16059
hu12067	rt10695	mo9325
hu874	rt524	mo5937
rt3430	hu11733
hu16342	rt14299	mo16871
hu17840	mo16071
rt7117	hu7895	mo3441
mo16363	rt14866	hu17771
hu385	rt2412	mo659
rt1107	hu1862	mo6762
rt9365	mo16692
hu943	rt7305	mo9806
rt11123	hu7135	mo14658
hu1849	rt1445	mo3341
mo6749	rt900	hu1751
hu5699	rt1319	mo792
hu4943	rt7393	mo8371
mo511	rt5484	hu6332
mo6149	rt5556	hu6792
hu3787	rt5879	mo3985
hu11123	rt6737	mo12685
hu393	rt10871	mo9396
mo13385	rt7779	hu6756
hu5409	rt6072	mo6005
mo3588	rt6295	hu5413
mo17157	rt9469	hu1209
rt11932	hu17773
rt8485	hu16000	mo7414
rt12987	hu3379	mo11667
hu3919	mo14070
mo2550	rt1188	hu17527
rt5213	hu12864	mo3992
hu4740	rt3294	mo6070
hu12628	rt13545	mo7770
mo10436	rt14876	hu3760
rt11712	hu16397	mo9197
rt12889	mo16516
mo4588	rt5568	hu12878
rt9309	hu10516	mo1795
mo9533	rt8488	hu9069
rt7906	hu4604	mo4492
mo12066	rt13956	hu4784
mo6990	rt12210	hu7734
mo9066	rt9072	hu3223
rt15528	mo16069
rt4059	hu4550	mo5914
mo14716	rt14588	hu17468
mo3198	hu8064	rt39
rt3665	hu12553	mo14532
hu5652	rt5236	mo4689
hu7461	mo11039
rt12769	hu8595	mo13893
rt1507	hu10942	mo402
mo12255	rt7035	hu13485
mo2992	rt601	hu2991
hu13278	rt1872	mo9204
rt8384	hu16588	mo15221
rt8832	hu10717	mo945
mo11014	rt4769	hu3521
mo9725	rt8347	hu11984
hu2958	rt3987	mo1164
hu7398	rt4409	mo2088
hu11102	rt12718	mo14310
mo15721	rt11238	hu16745
hu1260	rt7100	mo8180
rt6799	hu13544	mo16403
hu11316	mo12686
hu4948	rt8744	mo10422
hu12369	rt3911	mo8588
mo9968	rt8892	hu16422
mo11881	rt12921	hu5758
mo6077	rt11283	hu13537
hu3568	rt1822	mo9787
mo8943	rt11332	hu7994
rt8235	hu16865	mo3277
hu15111	mo16177
hu1982	rt6651	mo8664
hu9200	rt2997	mo7397
mo15730	rt14057	hu16876
mo17304	rt8129	hu15423
hu2763	rt1827	mo3293
hu10971	mo10061
hu5041	rt6444	mo9660
hu1566	rt1271	mo6307
mo7112	rt243	hu4854
rt14339	hu15948	mo7696
hu4826	rt6947	mo2478
rt847	hu1516	mo363
mo14540	rt14062	hu3854
mo1397	rt5658	hu693
rt5375	hu15809	mo10745
hu154	rt15588	mo1418
mo6174	rt4729	hu15995
mo590	hu8509	rt8903
rt7049	hu15933	mo13911
rt14181	hu11062	mo15789
hu8807	rt10610	mo6125
rt12502	hu15573	mo11632
rt5239	hu4614	mo5470
rt6472	hu5247	mo4352
hu337	rt13162	mo2175
hu15167	rt8513	mo15351
hu84	rt2428	mo2337
hu13528	rt10988	mo17388
hu6041	rt8271	mo7993
rt2959	hu5326	mo1694
hu13689	rt12579	mo7245
mo6778	rt211	hu10801
hu5465	rt4370	mo4775
hu3164	rt8498	mo1736
hu8752	rt1630	mo3861
hu13772	rt9692	mo11199
rt10246	hu11704	mo12978
hu4303	mo1013
rt5839	hu821	mo3168
mo16383	rt13527	hu13292
rt7402	hu7616	mo9244
hu10903	rt3115	mo5054
hu6708	rt14971	mo16070
mo5241	rt11867	hu6699
rt9569	hu3015	mo9129
hu2207	rt6185	mo2330
hu4128	rt4856	mo8609
